run_id,date,total_distance_km,duration_min,avg_pace_min_km,min_pace_min_km,fastest_1km_pace,fastest_5min_pace,avg_cadence,total_elev_gain,avg_stride_len_m,avg_gct_est_ms,pace_variability,cadence_drift,week,load_7d,load_28d
6128776894,2021-08-09,0.26900999999999997,65.7,29.005927557820304,25.52322613578356,29.005927557820304,,,12.000000000000057,,,4.925283584740427,,2021-08-09,58.90242999999998,270.33495999999997
6138421918,2021-08-10,10.54744,64.75,7.100561856146639,3.4216108944090875,4.725840864865912,4.713226844638887,85.89802631578948,43.80000000000007,2.2340222191714996,349.3934827872188,35.77632975976031,1.6381578947368354,2021-08-09,59.43600999999998,280.33449
6142578863,2021-08-11,9.57617,57.11666666666667,5.113304534250807,3.007337904486948,4.419613935806957,4.419485383963634,85.2906309751434,75.59999999999991,2.345505082846842,352.59970835408353,0.9102484091072767,0.23558426306517788,2021-08-09,60.624209999999984,278.0163
6155116909,2021-08-13,2.297,10.15,4.453319151345846,3.6334568708669432,4.1805907012555785,4.2040835202965186,19.147727272727273,0.0,,,1.0475394302646233,2.386363636363635,2021-08-09,61.74368999999998,276.66285999999997
6155116878,2021-08-13,4.9999899999999995,19.233333333333334,3.8596395449879473,3.443526170798898,3.760465376202246,3.8195781101529915,22.0,0.0,,,0.07552273014267037,2.645379023883695,2021-08-09,61.843359999999976,268.94190000000003
6157509442,2021-08-14,10.53644,63.95,5.1222031748099734,3.579610538373425,4.681984581320786,4.676616374774557,83.4795918367347,105.59999999999991,2.3607355288323473,,0.7446037994073367,0.7210884353741562,2021-08-09,62.82282999999998,269.43431999999996
6166079023,2021-08-15,3.35918,21.8,7.283764866566496,3.4816516955643757,4.444416686554232,4.497614350643258,83.54444444444445,21.2000000000005,,,17.456036242239865,2.7333333333333343,2021-08-09,41.58522999999998,256.78017
6166117476,2021-08-15,12.55978,56.3,11.07986799910911,2.8995592669914174,3.5344241051004,3.5319827609392407,84.76268861454047,85.3999999999993,,,86.34106373063628,-5.472827718729363,2021-08-09,53.87599999999998,259.17555999999996
6168710561,2021-08-16,4.9999899999999995,20.083333333333332,4.026633703554819,3.7169194171870354,3.768082726372566,3.899254787608505,20.34866828087167,0.0,,,0.09737716961032791,3.6369492158327112,2021-08-16,48.32854999999998,259.03182
6168710630,2021-08-16,2.2679899999999997,10.1,4.458487728640249,3.367003367003367,4.2454454145757,4.277089345084332,17.75409836065574,0.0,,,0.4952776160191965,2.9570048309178745,2021-08-16,41.020369999999986,251.46323999999998
6176148872,2021-08-17,13.54659,65.56666666666666,4.92609467761048,2.7954825002795483,3.6117957021093985,3.6105924327866954,85.47503201024328,124.1999999999997,2.5518421779490135,352.685768719159,4.872672657460324,3.4567503924646843,2021-08-16,52.26995999999998,260.70332
6181720831,2021-08-18,10.36569,58.56666666666667,5.33105350906321,4.005447408475527,4.548946850646663,4.542670892240484,84.35355285961872,113.79999999999994,2.3686051420137266,355.9822579663454,5.18239123304049,-1.0990900383141735,2021-08-16,57.63565999999999,266.79532
6195631892,2021-08-19,5.72797,31.35,4.999075045065825,3.395816354251562,4.335313701820461,4.327046621654585,84.8921568627451,44.20000000000016,,,1.0312430941454982,3.744360902255636,2021-08-16,52.82718999999999,268.671
