run_id,date,total_distance_km,duration_min,avg_pace_min_km,min_pace_min_km,fastest_1km_pace,fastest_5min_pace,avg_cadence,total_elev_gain,avg_stride_len_m,avg_gct_est_ms,pace_variability,cadence_drift,week,load_7d,load_28d,cluster,pca1,pca2
5636301840,2021-05-13,12.59252,61.93333333333333,4.89913230445968,3.7921880925293903,4.398547567275054,4.395422409351856,87.13165680473372,112.59999999999992,2.3806906776700454,344.66102845431305,0.7437009545959935,0.2130177514792848,2021-05-10,60.85399,298.94918,1.0,0.571709733160924,-0.716930514903144
5641921284,2021-05-14,11.45197,53.43333333333333,4.642367824747722,2.310642820832756,3.9613846347557646,3.938740024263661,87.88870431893687,79.00000000000028,2.499982875576397,341.9811697954478,0.7710909092772745,4.242472406181008,2021-05-10,52.91226999999999,289.13401000000005,0.0,-0.3723003429297349,-1.193144533580973
5648539452,2021-05-15,10.56789,51.516666666666666,4.844607429229452,4.086970737289521,4.414204215533125,4.41713703416723,87.10351201478743,61.39999999999955,2.405315318977526,344.5189262032329,0.7528402577157859,1.5480392156862737,2021-05-10,61.78449,290.30379,0.0,-0.32595335860717756,-0.6016738522114059
5651370097,2021-05-16,24.00886,102.46666666666668,5.76975938080765,2.4172105390379506,3.856925023520239,3.876772864720208,90.00172562553925,141.7999999999995,2.686896057331694,333.41395017882684,54.29958708376779,2.450029829375964,2021-05-10,76.33308,311.11381000000006,1.0,2.578307857283534,-1.9195241922091613
5651370925,2021-05-16,1.5669000000000002,8.35,5.568764610873001,5.032206119162641,5.15437071418511,5.34722344845671,86.7948717948718,6.200000000000103,2.097808135630708,345.6598829497329,0.7841484224717361,-0.2394736842105231,2021-05-10,76.17681,307.64312,0.0,-2.0847866539725457,1.0056027838079398
5658276309,2021-05-17,11.06358,49.96666666666667,4.547175886808069,3.509510774198077,4.278308082834354,4.276934100427805,87.24772313296903,79.19999999999999,2.5365633396745007,343.8978342359753,0.4209645226791433,1.1110758489368493,2021-05-17,75.58619,314.3263,1.0,0.32502636553560005,-0.8687686401772797
5664592643,2021-05-18,17.01485,84.01666666666667,4.929805289237249,3.461405330564209,4.202695324771255,4.200471573482251,88.41647597254004,135.59999999999997,2.495418682510508,339.5557665740997,8.664325098060477,1.5691634200494349,2021-05-17,88.26657,303.33319000000006,1.0,1.9498833690386257,-1.30848302635269
5670210110,2021-05-19,10.0152,46.583333333333336,4.692353688137979,3.8750678136867394,4.376214281029347,4.387154228749589,88.0813953488372,78.79999999999993,2.432320745709706,340.744759185477,0.5019032368805895,0.961240310077514,2021-05-17,85.68924999999999,305.89090000000004,0.0,0.1759787217461569,-0.7752646490437366
5675378466,2021-05-20,1.70989,9.333333333333334,23.247196763579456,4.465880671668453,4.647810696470649,5.247496243299192,87.2,29.2,2.125732341027386,344.4937010450622,181.0552402613232,-1.3660968660968678,2021-05-17,75.94716999999999,293.9873,3.0,-2.9862851567089383,6.058451637061264
5675363755,2021-05-20,10.0573,52.583333333333336,4.268289879553531,2.7021184608733244,3.235879707609421,3.651635317166678,93.16243654822335,105.80000000000013,2.769464825347629,322.2641879278027,5.213336556172672,0.3782404853833441,2021-05-17,75.43657999999999,297.03382,2.0,0.03456707203758098,-3.351514596568181
5675361167,2021-05-20,3.68618,18.666666666666668,5.151561344869556,4.367575122292104,4.550616682002495,4.584037756336346,86.83505154639175,34.19999999999984,2.2813985799007424,345.7511383896739,0.8882440837539727,1.965561224489789,2021-05-17,55.1139,289.33283,0.0,-1.962856195951613,0.1498169109789488
5687118344,2021-05-22,13.55439,62.016666666666666,4.6387074249878175,2.50890661849566,4.273800120556054,4.259349884396857,87.74025974025975,108.60000000000002,2.5014133208438536,342.37753910422623,0.6804356589638569,2.0872699488406,2021-05-17,67.10139,290.73207,1.0,0.6107919328867151,-1.2156221725104532
5691881697,2021-05-23,27.01543,127.41666666666669,4.718147164602903,2.9477655936799905,4.018459631010962,4.035433374096575,89.11087420042644,269.59999999999985,2.5758864069662613,336.73522494003544,11.905152928608135,1.5500922688422776,2021-05-17,83.05323999999999,304.90724,1.0,4.676365857403136,-2.4486797625354018
5702378227,2021-05-25,9.70611,47.61666666666667,4.929305733420435,3.675119441381845,4.369960773879517,4.5784065216178655,87.66153846153846,65.79999999999995,2.350565900588569,342.521540585864,0.8728262010448536,1.6384615384615415,2021-05-24,75.7445,293.87492,0.0,-0.24235486416593147,-0.4787083489230647
5709677336,2021-05-26,4.50969,24.48333333333333,5.36977362182891,4.388274530454625,4.646378182554974,4.71993926582882,86.06896551724138,30.799999999999848,2.232681471284192,349.54268628139937,1.166970695749907,2.323310023310029,2021-05-24,70.23898999999999,295.36097,0.0,-1.4729415552629674,0.6887702252904729
5709680462,2021-05-26,10.02548,49.21666666666667,5.396560252219644,3.0955918771669144,3.51811279293232,3.540688107379076,93.04354838709678,58.1999999999997,2.8219081816442504,322.67055504070936,35.0892503934616,1.1161290322580726,2021-05-24,78.55457999999999,295.30253,2.0,-0.49278996911088163,-2.7636874274207393
5709681151,2021-05-26,1.36105,8.616666666666667,13.876176693300202,4.388274530454625,4.810783725861215,,85.80722891566265,15.799999999999956,1.877114084475192,350.5988552232316,66.30274606179619,2.411904761904765,2021-05-24,69.85833,281.47825,3.0,-2.900521165046863,4.0541675146613345
5716746334,2021-05-27,9.58839,47.3,4.912982190141415,3.969199015638644,4.386726544442799,4.390119549476821,86.66194331983806,65.39999999999998,2.382427991937232,346.8783864787236,0.8405740750715536,1.6677157094151625,2021-05-24,75.76053999999999,273.0298,0.0,-0.27743437190690257,-0.2877461689676888
5720564243,2021-05-28,9.698379999999998,47.03333333333333,4.886922797698427,4.28338901739056,4.4460986540080905,4.450057457367703,86.64426877470356,91.6000000000003,2.3869199738530007,346.6560034686342,0.6970220649514007,1.0419947506561584,2021-05-24,71.90453,272.9993,0.0,-0.08405820895869692,-0.39979899388851303
5730121666,2021-05-29,10.05005,48.43333333333333,4.8900741493284805,2.739425816348893,4.305766611110145,4.314903016247541,86.68653846153846,81.99999999999926,,,0.9369295065190494,-0.4230769230769198,2021-05-24,54.93914999999999,270.98465,,,
5731284316,2021-05-30,15.01738,71.61666666666666,4.590923553217174,3.866079022655223,3.991790502802154,3.998908672548106,87.25906040268457,107.39999999999976,,,0.8360996064056536,1.2810361681329423,2021-05-24,60.250419999999984,276.52587,,,
5745080400,2021-06-01,12.99404,58.71666666666667,4.574192258052906,2.982048070614898,3.957821715226528,3.957444309258515,87.81832061068702,101.79999999999971,,,0.6561808670365105,1.7802633547807858,2021-05-31,68.73476999999998,285.517,,,
5750490747,2021-06-02,5.09671,21.316666666666663,4.263317114536841,3.063725490196078,3.8028855076404895,3.827519206752597,87.98418972332016,30.00000000000047,2.715061696035607,341.60678270888855,0.7001616870296672,-2.296130952380949,2021-05-31,63.80599999999998,271.22002000000003,2.0,-1.4266324159316623,-1.4723986988421207
5750489797,2021-06-02,5.13454,24.166666666666668,4.7944319973485126,4.262574595055414,4.535269936001912,4.539585441880885,85.88353413654619,39.600000000000094,2.4543749185723875,349.3430041002472,0.6352730520863089,0.8533026113671411,2021-05-31,67.57948999999999,274.65889,0.0,-1.3102518123206734,-0.06331358413624237
5756938284,2021-06-03,9.88691,51.68333333333333,8.278271600734792,2.8533926839011583,4.151694611282587,4.120923071466861,88.00539568345324,93.39999999999986,2.3713890833659383,341.47678537868086,78.47635609870538,-0.1366906474820126,2021-05-31,67.87800999999999,275.08553,3.0,-0.37109477193943224,0.6412645480736716
5762397196,2021-06-04,8.01421,42.35,5.1438784737660175,4.059100503328462,4.54583819994402,4.550426664446059,85.61995753715499,70.00000000000011,2.323572836267991,351.1605406132118,1.0491479868100104,2.969433579603077,2021-05-31,66.19384,281.37657,0.0,-0.5936161785644559,0.26267352696888097
5766769707,2021-06-05,4.40328,21.766666666666666,5.117871709076443,3.586543289577505,4.487284766272286,4.478665944239174,87.0040650406504,23.200000000000387,2.33415860031906,345.9368195245054,1.2395456467467088,4.561078794288747,2021-05-31,60.54706999999999,274.12564999999995,0.0,-2.037428355659684,0.012972828466484244
5772502381,2021-06-06,1.62803,9.816666666666666,6.16857838389641,4.453946196329949,4.730681773208037,6.203418675830078,83.57046979865771,43.79999999999973,,,1.6552187839004993,-1.3712660028449477,2021-05-31,47.15772,271.41921,,,
5774308648,2021-06-06,40.79613,202.71666666666667,12.039317149605909,2.739425816348893,3.645398162891619,3.6407185860686506,84.30214424951266,1022.3999999999996,,,88.11881611391533,-7.319004272710387,2021-05-31,74.95980999999999,299.62282,,,
5785192164,2021-06-08,0.58027,30.116666666666667,18.141350698397986,10.629251700680271,15.184796501099555,,,15.00000000000017,,,6.648455620449188,,2021-06-07,70.44336999999999,288.75112,,,
5792688347,2021-06-09,0.783,39.23333333333333,21.900735706346502,10.384215991692628,21.541395311625408,,,27.599999999999397,,,7.644959129216605,,2021-06-07,66.09182999999999,278.96623,,,
5802710619,2021-06-11,6.80392,51.86666666666667,5.971463068705596,4.615526631588664,5.151546242518723,5.144358777401249,83.54989384288747,36.99999999999967,2.037104861035187,,1.0855247630802878,0.8008836737650284,2021-06-07,63.00883999999999,261.76129,,,
5808610638,2021-06-12,9.46936,56.16666666666666,9.93952417163551,3.530325496010732,4.553020859082743,4.521523225733425,84.77024793388429,108.19999999999985,2.227552604139793,355.0394083343186,83.03744250455229,1.4842715231788048,2021-06-07,64.46399,269.66375000000005,3.0,-0.21483897474174246,2.355001845588174
5814134924,2021-06-13,15.15678,69.83333333333333,4.9315081400653895,4.106101667077277,4.380324648862633,4.380324648862634,87.6923076923077,107.99999999999932,2.456701949887585,342.15062199630324,6.963536413106335,0.2512820512820468,2021-06-07,75.21748999999998,273.75695,1.0,0.9788152297443299,-1.0820553477838721
5820976488,2021-06-14,10.0684,46.88333333333333,4.893815461134778,3.858024691358025,4.315098044274236,4.315876102131179,86.94973070017953,114.5999999999996,2.4269887080840884,346.64359916034005,1.3932031820954214,3.2885919835560173,2021-06-14,83.65786,266.8105,0.0,0.21474887040359392,-0.4927782013493608
5827618413,2021-06-15,15.06754,66.86666666666666,4.509880325580561,2.6151995397248813,3.795172243950834,4.129926564710884,87.1263440860215,86.39999999999985,2.574708231011293,344.38788403813174,0.6008268430750859,1.2365591397849445,2021-06-14,57.92926999999999,271.86284,1.0,0.4917162103920524,-1.3953006389661613
5833416710,2021-06-16,13.01073,59.78333333333333,4.660010140032266,2.967182956501098,4.036378548088628,4.025456813678175,86.68051575931231,117.4000000000002,2.514486066729023,346.2239244786603,0.7118470863880286,-0.550541871921169,2021-06-14,70.35972999999998,283.16368,1.0,0.8386262105967935,-0.9424896772035867
5837444826,2021-06-17,3.20581,17.216666666666665,5.268479916907709,3.63821581896238,4.539471538122526,4.542865707563561,85.12105263157895,15.400000000000148,2.309738715972431,354.6665580074791,1.1970933957466292,1.1963652482269396,2021-06-14,72.78253999999998,276.31219,0.0,-1.727016683815489,0.8794057343505178
5837447610,2021-06-17,0.98861,5.533333333333333,6.017019212934955,4.880429477794047,5.580626966604944,5.603277401897646,83.60317460317461,7.199999999999989,2.068689352013087,363.3973362035084,1.4002122444798994,4.8125,2021-06-14,66.96722999999999,273.61462,0.0,-2.4883720178312623,2.289347779186866
5837447254,2021-06-17,10.65181,60.41666666666666,5.266489105719485,2.3228803716608595,3.447067600827197,3.457713400300152,86.24444444444444,71.80000000000007,,,5.003364078217658,3.363301701570677,2021-06-14,68.14967999999999,270.71204,,,
6238240839,2021-06-18,23.356,45.0,1.934199011459924,1.64836976230508,1.66321281772381,1.8817071041512987,74.58052991961894,0.0,6.9343861050166415,,0.05159350167906,2.8358320563028627,2021-06-14,76.34889999999999,267.05261,,,
5844850255,2021-06-18,12.61283,68.38333333333334,5.296701953676863,3.530325496010732,4.1255455580968325,4.125545558096833,86.03757225433526,75.39999999999955,2.4000505288549587,350.2774294126059,7.482223910230731,0.5491329479768865,2021-06-14,78.89332999999999,269.95933,0.0,0.6032567294480795,-0.12509205861560208
5844852417,2021-06-18,5.35018,41.0,5.829598098168128,2.5811780496618657,4.3831569029667925,4.593021112537461,85.26112759643917,56.400000000000205,2.287528543843633,355.388705510995,9.637288338617648,0.4217086834733976,2021-06-14,69.17596999999998,270.79982,0.0,-0.8546123962156961,0.853825590026631
5850635858,2021-06-19,9.71778,51.46666666666667,8.458223315876484,4.252785574551331,4.428268398465238,4.428268398465238,85.32188065099457,80.9999999999996,2.339669529104308,352.0373207902459,78.53724720646491,0.3206652069648612,2021-06-14,65.88301999999999,270.49212,3.0,-0.36003543752696665,1.6153359221749577
5857968792,2021-06-20,20.05663,93.15,4.464972440699309,3.338675213675214,3.9011804046467184,3.907754156100459,87.82884615384616,120.20000000000076,2.599927564756143,341.8650106990346,0.7623140431148143,2.1884615384615387,2021-06-14,82.73383999999999,289.1877,1.0,2.1692663691144536,-1.7099752394796377
5861454770,2021-06-21,7.85277,42.18333333333333,5.312268530721969,4.106101667077277,4.215768671805636,4.496078280592232,84.92954545454545,74.80000000000001,2.346322969509241,353.80017156903506,4.339786404808946,2.2454545454545496,2021-06-21,89.598,287.45208,0.0,-0.008373719358682422,0.6850032864122235
5866454289,2021-06-22,15.58726,76.16666666666667,5.064845840198783,2.8129395218002813,3.5011766666968684,3.724105889727189,86.09849362688297,99.80000000000038,2.4808481111084077,350.80245719899455,3.744933506024776,0.1491602067183493,2021-06-21,94.53345,293.34096,1.0,1.7200066909991403,-0.34342760258108684
5871724975,2021-06-23,8.81498,47.06666666666667,5.8903011052018135,3.675119441381845,4.483493101598891,4.477025463154858,84.4979079497908,45.00000000000023,,,12.18530270996712,1.9990896358543464,2021-06-21,79.99242999999998,292.10589000000004,,,
5871725647,2021-06-23,2.94745,17.866666666666667,5.474222998992705,3.4216108944090875,4.7942423134514325,5.149405643003897,83.90229885057471,22.3999999999999,2.2444173590615457,358.6171268835912,1.1432165114853905,1.4138477801268436,2021-06-21,70.32704999999999,280.03596000000005,0.0,-1.6458760580535945,1.4164214840933849
5877837146,2021-06-24,9.72185,56.25,5.388375605163629,3.713606654783125,4.473322460434984,4.469407999110327,85.2155477031802,69.7999999999999,2.315514936424908,352.5541474840907,4.895331212272718,-0.9374687843372272,2021-06-21,74.69872,276.76377,0.0,0.14087321453536825,0.39454903009368203
5881684661,2021-06-25,4.10671,28.316666666666663,13.782127338395826,3.9872408293460926,4.348575568554028,4.34319420005792,83.69548872180451,23.0,2.1462341709888544,361.325012813158,114.392880993409,2.4457259158751725,2021-06-21,69.08764999999998,275.77377,3.0,-2.0028413409020476,4.527368828715824
5881694225,2021-06-25,11.14596,59.53333333333333,22.232591883943662,2.522958926228681,3.957560999636181,5.154331291978452,78.90934844192634,69.40000000000049,,,148.27907090315827,-2.887407089765574,2021-06-21,60.17697999999999,281.78519,,,
5888951308,2021-06-26,10.05802,48.56666666666667,4.980618387286456,2.7954825002795483,3.547063505194936,4.204201734270241,84.76071428571429,75.80000000000013,2.4573800438226807,355.9263782823157,1.2545284037198992,4.607142857142861,2021-06-21,62.38222999999999,281.9563,0.0,-0.23199557929644607,0.15867463205878998
5891991721,2021-06-27,19.46125,88.93333333333334,4.5707195356252805,2.9091755396520624,3.8778369416792,3.8399286203598986,87.02075471698113,182.5999999999997,2.543310422553636,344.8741753379548,0.5767103453478234,1.6528301886792462,2021-06-21,66.25621999999998,293.40334,1.0,2.371252536202642,-1.5120601774044717
5898451269,2021-06-28,10.82526,51.16666666666666,5.319961971447162,3.0275507114744173,4.088411362491403,4.054874242094718,85.7901023890785,81.99999999999892,2.456979807287229,349.94889969576815,12.133044619046675,2.445718013232693,2021-06-28,68.26649999999998,299.82532000000003,0.0,0.11123536211153778,-0.02291500785472565
5904346179,2021-06-29,12.36356,58.75,5.242960254818256,3.382721060821325,4.3037941329862,4.302077881333853,85.66015037593985,105.79999999999971,2.463732668489803,351.00908969857363,11.413735082140006,0.3487843589928587,2021-06-28,77.68260999999998,310.56085,1.0,0.9546905102891272,-0.02799466571320061
5908230329,2021-06-30,10.16256,61.65,30.880177616993414,2.5924197646082856,3.704692319181463,14.818702085317158,75.33033303330333,98.9999999999996,,,173.2740839607788,-9.687439939744962,2021-06-28,78.12331999999998,279.92728000000005,,,
5908230645,2021-06-30,1.01632,6.283333333333333,6.301865795994244,5.413012882970661,5.995714091395692,6.000690530187237,81.95774647887323,6.000000000000167,1.9579058675744891,366.06909225621786,0.7352046095827075,-0.4542483660130614,2021-06-28,75.03292999999998,280.36333,0.0,-1.991500438069706,2.9911102372106315
5908227427,2021-06-30,3.56945,23.916666666666668,21.376278757129377,3.683241252302025,4.732360335455753,5.3118223589852285,81.7051282051282,21.59999999999985,2.138112651823406,377.5097009445468,144.89426262201914,10.38281706604326,2021-06-28,67.45641999999998,283.14978,3.0,-2.644554454960358,7.445155802351784
5915470966,2021-07-01,7.22844,42.8,5.634351397366817,4.568713450292397,4.8871334398903175,4.882640003269446,83.00466200466201,75.2000000000001,,,3.7963269928363,1.0526133610245694,2021-06-28,64.62683999999999,283.57430000000005,,,
5920613114,2021-07-02,12.76474,65.26666666666667,4.90822258353776,3.900460254310009,4.31355304117962,4.309734636378213,86.05154639175258,51.40000000000015,2.44000578822251,349.01761675925155,1.0810229576468102,1.9083536373129133,2021-06-28,57.930329999999984,286.86968,0.0,0.03828640974626986,-0.44294802450148196
5930617786,2021-07-04,20.00758,99.25,4.719269319307546,3.5942779095679684,4.266836966616773,4.271493027860391,86.25146198830409,102.7999999999995,2.4955290804048675,347.87044323492734,0.7333174940145457,0.2330830496108973,2021-06-28,67.11264999999999,291.72048,1.0,2.033465702190103,-1.0436206025805734
5937071453,2021-07-05,11.22116,55.083333333333336,5.015529783135958,3.1446540880503147,4.426039905662758,4.421278752369334,85.31484502446982,71.2000000000001,2.3976144244645226,352.4908136349241,2.461036611309643,2.543926661573721,2021-07-05,65.97024999999998,292.87324,0.0,0.08567853082979353,0.08352583393481847
5943994260,2021-07-06,17.500349999999997,83.0,5.062192090773207,2.7908015181960257,3.7574716019396015,3.724404850375167,85.93117408906883,153.9999999999999,2.5262336320306398,349.4749422345214,11.185249416383186,1.429149797570858,2021-07-05,73.30803999999998,295.30605,1.0,2.0520111178819405,-0.7119868256032267
5949493945,2021-07-07,12.2984,60.31666666666667,5.047490869188114,2.677806341045416,3.833936686588665,4.359190866374322,85.63165680473372,107.59999999999982,2.3906403445911235,350.7134737274317,1.281613649295826,0.2307692307692264,2021-07-05,84.59011999999998,294.59372,1.0,1.016016212150081,-0.028098973945847382
5954166966,2021-07-08,17.56257,80.06666666666666,7.482509415078107,3.007337904486948,3.6865370790172087,3.713757843127956,86.94585987261146,91.79999999999892,2.5845743114557758,345.76485520000153,63.95120026576974,1.3355932203389926,2021-07-05,98.58324,308.95048,1.0,1.761264902497806,0.24714490594062719
5959276428,2021-07-09,10.818370000000002,61.96666666666667,5.306855576792901,4.163544008660171,4.437774337472128,4.582281003200674,83.80258899676376,77.19999999999993,2.347574018923841,359.2161187095441,2.5640766147158973,2.908211143695013,2021-07-05,102.17316999999998,318.78024,0.0,1.1422892771044695,1.1221326779928056
5962820070,2021-07-10,11.10747,57.23333333333333,5.1111186201622925,3.5942779095679684,4.505035040065853,4.507620807224848,84.91158536585365,128.59999999999974,2.3909735706335256,353.4596331112042,2.838452029452472,0.2012195121951236,2021-07-05,100.5159,319.2359,1.0,1.5407589382271676,0.44294865845486153
5971330205,2021-07-11,25.23014,116.88333333333334,4.3194039242836535,3.502136303144918,4.157880317921469,4.159723192588547,87.70981038746909,131.59999999999974,2.654073672315582,342.0729335612167,0.3988219125752847,1.2861407851311526,2021-07-05,105.73846,321.11004,1.0,3.856081268606706,-1.80898815646715
5982850144,2021-07-13,10.01467,56.833333333333336,5.180101214524807,3.6231884057971016,4.624807274068231,4.61949728451057,84.25729927007299,45.19999999999988,2.32425169313574,,0.9044396949818324,2.350364963503651,2021-07-12,104.53197,318.51188,,,
5985886810,2021-07-14,4.20586,25.816666666666663,6.936322998966627,4.059100503328462,5.062351924922615,5.092909288691198,,23.2000000000005,,,2.7989679399895326,,2021-07-12,91.23747999999998,317.36756,,,
5990248117,2021-07-15,13.51012,74.03333333333333,5.090738402280169,3.0430284218854604,4.146197247148143,4.068736859929013,85.1086387434555,103.7999999999999,2.373085088991993,353.1061584121796,1.023901646884137,0.397905759162299,2021-07-12,92.4492,321.1599,1.0,1.6820832278632623,0.2812206213531737
6002037959,2021-07-17,0.54791,38.13333333333333,147.56445501842336,4.014129736673089,78.25862123981439,64.87336884267482,9.695054945054943,28.799999999999727,,,248.11834082187303,0.4175824175824179,2021-07-12,75.43453999999998,301.65118,,,
6003429797,2021-07-17,11.89436,61.23333333333333,5.050044456311315,4.202386955790889,4.314483313025457,4.425893313943303,84.48509933774834,61.19999999999976,,,0.9379275392072852,2.83443708609272,2021-07-12,76.51052999999999,305.69277,,,
6003431818,2021-07-17,3.65044,25.666666666666668,6.411945530738479,5.163155720776539,5.4952895661314,5.47429397824139,82.97797356828194,19.60000000000025,1.936545213634514,363.5563921831816,1.375232093808212,-0.4692982456140413,2021-07-12,69.05349999999999,293.75595,0.0,-1.407841578192332,2.6331232529657864
6007326619,2021-07-18,12.72095,74.16666666666667,22.870389403020205,3.509510774198077,3.861642984102317,3.860866638698164,80.19594594594595,95.5999999999994,,,121.6393636536902,-1.1729729729729712,2021-07-12,56.54430999999999,297.66191999999995,,,
6015447577,2021-07-19,10.04402,58.28333333333333,5.668684503905367,3.3326667999733384,4.794524037206852,4.793502520459111,83.87420382165605,78.00000000000085,2.1532478637094377,360.0921629876593,1.0847724306914903,4.0,2021-07-19,56.57365999999998,304.75849,0.0,-0.06094337789224496,1.2947543252596438
6019702734,2021-07-20,16.01333,80.93333333333334,4.381111526358409,3.502136303144918,3.651722245311625,3.658134878485883,88.15523059617547,210.6000000000004,2.6692619070965944,340.468371499514,0.9943624569397556,3.8188300408031353,2021-07-19,68.38112999999998,311.04997000000003,1.0,2.175154616252668,-2.0206029721836396
6024845863,2021-07-21,10.16439,54.91666666666666,5.242145640916326,4.304407713498622,4.6581990849227,4.646324870560169,85.10554561717352,53.59999999999957,2.3479210310127723,352.6688504829784,3.511027235220149,1.097225077081191,2021-07-19,65.0354,317.10765,0.0,0.01613168544450047,0.42065391058539114
6034525648,2021-07-23,5.14373,24.166666666666668,4.817509707222371,4.314436103201312,4.549685477825974,4.552960244890873,86.18992248062015,20.199999999999815,2.4333793035773184,348.13778639174967,0.6264520863423167,0.745673076923083,2021-07-19,69.63121999999998,311.10542,0.0,-1.252666188487472,0.07427758020736754
6034524898,2021-07-23,9.83657,44.95,4.718517407909736,4.07797080172906,4.16890616439965,4.197369563170056,85.83333333333333,43.79999999999967,2.6343837372580348,349.8599496115937,5.28952102681928,0.0666666666666628,2021-07-19,67.57342999999999,310.88397,0.0,-0.13188572365803608,-0.506088512036988
6034523587,2021-07-23,4.30651,21.3,5.660567569804647,3.891353412716943,4.142976642478793,4.375185963035601,86.08888888888889,13.800000000000123,2.34102251135549,350.6273728715447,8.90934690294882,4.050125313283218,2021-07-19,68.22949999999999,295.72923,0.0,-1.7777895950691187,0.6749654354469697
6042501649,2021-07-24,4.273689999999999,25.8,13.112951436968793,4.335761359694763,4.423556150930248,4.849058312550886,82.24302788844622,29.800000000000068,2.167612012411664,,117.0008239114357,4.206861239119306,2021-07-19,59.78223999999999,289.17765999999995,,,
6042503179,2021-07-24,3.85229,20.466666666666665,5.388388903057808,2.714440825190011,4.145336778145562,5.084046432451295,84.86255924170617,18.79999999999967,2.2261247653742875,354.07961479715794,0.8359682536060168,2.080188679245282,2021-07-19,53.59050999999999,280.66639000000004,0.0,-1.9848638477640994,0.9554831906641102
6039682027,2021-07-24,9.88291,57.9,5.2453296017278825,4.069010416666667,4.720995912131359,4.720697809017393,85.4820788530466,50.999999999999766,2.289321953917508,350.99724386480216,1.0198483969857464,-0.3172661870503646,2021-07-19,47.46008999999998,280.38674,0.0,-0.5126474910013233,0.11747661513303459
6047413029,2021-07-25,19.15207,94.86666666666666,4.655179264018662,3.4153005464480874,4.120598659765934,4.122901684791741,87.09278350515464,127.40000000000045,2.5386769219416414,344.52826754946045,1.5350680250373645,0.8391320613542774,2021-07-19,56.447769999999984,298.52249,1.0,1.853417229633044,-1.4754204440231766
6063369455,2021-07-28,7.550140000000001,188.33333333333331,92.34530781706526,9.208103130755063,13.506048901117184,14.879287007259595,39.445074780814856,244.00000000000009,,,258.49498856949486,8.445667547073356,2021-07-26,58.85417999999999,302.50318,,,
6065808980,2021-07-28,10.10073,53.3,6.735360098053097,3.495525727069351,4.368078456281311,4.371751855390027,84.55363321799308,49.79999999999984,2.315671398736408,355.52011498274084,36.28356414740574,1.872796934865903,2021-07-26,59.11833999999999,305.37546999999995,0.0,-0.3443220967055724,1.2805003346571897
6073276752,2021-07-30,2.01813,10.116666666666667,5.29480443673497,4.6040515653775325,4.917806557474528,4.885535903239482,83.88429752066116,22.600000000000023,2.2796674250549627,359.4482523219331,1.3370739995033365,2.036559139784956,2021-07-26,56.82995999999999,294.62886000000003,0.0,-2.0226969585336683,1.3496287995171297
6073276476,2021-07-30,15.01351,68.33333333333333,4.548269018089156,2.782415136338342,3.6890530258130654,3.736707184321641,87.2593486127865,160.3999999999998,2.6074121311180587,343.9926820739244,3.009524888830878,4.57789855072464,2021-07-26,67.56977999999998,289.63479,1.0,1.2790227249855006,-1.4402870974335424
6083779655,2021-08-01,28.37098,136.31666666666666,4.426894813688126,0.2983008781977854,3.63841930077484,3.7817283584354633,86.61549100968188,220.80000000000035,2.771946170163913,,1.8449393596714527,1.690140952847358,2021-07-26,92.08847,306.78461,,,
6091016690,2021-08-02,10.11317,58.98333333333333,5.109461739381505,4.125412541254125,4.629497173427918,4.622853545157797,85.10912343470483,63.39999999999991,2.358593440759113,352.52488309614193,1.0549790608200695,-0.2367934224049435,2021-08-02,92.31873,299.39743000000004,0.0,0.6408686133779699,0.43292696944726283
6097250788,2021-08-03,16.782700000000002,82.51666666666667,4.557570439239129,3.1228530385360065,3.530042285610975,3.529467009635282,86.61781285231116,108.6000000000002,2.61779083860165,346.9113805586545,1.0099523441970115,2.1853573030043663,2021-08-02,89.94935999999998,303.88173,1.0,1.9281831377524097,-1.0715841910160702
6103103961,2021-08-04,10.01386,65.28333333333333,6.19958067104422,4.232266802099204,4.541839316012116,4.53547567943919,84.1358024691358,71.1999999999997,2.3725452811080348,356.9217704227539,16.072518008771215,0.4388173009689353,2021-08-02,92.41307999999998,296.33302000000003,0.0,0.7979164117816402,1.0709379959339027
6108457458,2021-08-05,8.38797,41.93333333333333,3.955824368527257,3.265412748171369,3.5330699697935697,3.552281034769985,91.10772357723576,44.599999999999966,2.9062001685602685,329.40460985254754,1.190394794208521,0.7967479674796749,2021-08-02,90.70031999999998,293.90262,2.0,-0.332152762932233,-2.836465185009931
6108457977,2021-08-05,1.17752,7.25,6.185807596296107,4.907734589713388,5.163363965438233,5.79840843544545,84.46835443037975,10.999999999999885,2.0174921258991745,357.70697365881944,1.6143670357658044,2.381578947368425,2021-08-02,89.85970999999998,283.97267000000005,0.0,-1.9434791493943235,2.237560181821156
6108455390,2021-08-05,4.90032,25.366666666666667,8.845468127785658,4.032583272844584,4.302297715080467,4.301622527937882,85.34154929577464,31.2000000000005,2.336493442007994,351.81375063348423,43.88630080005258,0.1690140845070402,2021-08-02,79.74651999999999,263.64285,3.0,-1.446371010618878,1.7064002895727866
6117011863,2021-08-07,9.55697,58.68333333333333,10.559171074164398,4.580012824035907,4.908326910051782,4.9047895382179325,84.2399299474606,73.2000000000001,2.18900054025111,357.29897595022004,85.62808348587346,2.043189205161042,2021-08-02,60.93250999999999,263.18515,3.0,-0.5948537873869678,2.7795294931569527
